SubjectID,Visit,TrialNo,TimeAtStartOfTrial,BlockNo,LeftFace,RightFace,WinningFace,WinningSide,ChosenFace,ChosenSide,FaceOnset,RT,FeedbackOnset,Rewarded,PercentRewardedInBlock
MUTRIPB030BV1,1,40,279.00,2,NeutralA,NeutralB,NeutralA,Left,NeutralB,Right,280.00,1163,284.50,No,70
MUTRIPB030BV1,1,41,286.00,2,NeutralB,NeutralA,NeutralB,Left,NeutralB,Left,287.00,802,291.50,Yes,73
MUTRIPB030BV1,1,42,293.00,2,NeutralB,NeutralA,NeutralB,Left,NeutralB,Left,294.00,1370,298.50,Yes,75
MUTRIPB030BV1,1,43,300.00,2,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,301.00,851,305.50,Yes,77
MUTRIPB030BV1,1,44,307.00,2,NeutralA,NeutralB,NeutralA,Left,NeutralB,Right,308.00,849,312.50,No,71
MUTRIPB030BV1,1,45,314.00,2,NeutralB,NeutralA,NeutralA,Right,NeutralB,Left,315.00,635,319.50,No,67
MUTRIPB030BV1,1,46,321.00,2,NeutralB,NeutralA,NeutralA,Right,NeutralB,Left,322.00,579,326.50,No,63
MUTRIPB030BV1,1,47,328.00,2,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,329.00,795,333.50,Yes,65
MUTRIPB030BV1,1,48,335.00,2,NeutralA,NeutralB,NeutralB,Right,NeutralA,Left,336.00,488,340.50,No,61
MUTRIPB030BV1,1,49,342.00,2,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,343.00,651,347.50,Yes,63
MUTRIPB030BV1,1,50,349.00,2,NeutralB,NeutralA,NeutralB,Left,NeutralB,Left,350.00,651,354.50,Yes,65
MUTRIPB030BV1,1,51,356.00,2,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,357.00,417,361.50,Yes,67
MUTRIPB030BV1,1,52,363.00,2,NeutralA,NeutralB,NeutralA,Left,NeutralB,Right,364.00,674,368.50,No,64
MUTRIPB030BV1,1,53,370.00,2,NeutralA,NeutralB,NeutralB,Right,NeutralA,Left,371.00,579,375.50,No,61
MUTRIPB030BV1,1,54,377.00,2,NeutralB,NeutralA,NeutralA,Right,NeutralB,Left,378.00,723,382.50,No,58
MUTRIPB030BV1,1,55,384.00,2,NeutralB,NeutralA,NeutralB,Left,NeutralA,Right,385.00,467,389.50,No,56
MUTRIPB030BV1,1,56,391.00,2,NeutralA,NeutralB,NeutralA,Left,NeutralA,Left,392.00,1722,396.50,Yes,58
MUTRIPB030BV1,1,57,398.00,2,NeutralA,NeutralB,NeutralA,Left,NeutralA,Left,399.00,952,403.50,Yes,59
MUTRIPB030BV1,1,58,405.00,2,NeutralB,NeutralA,NeutralA,Right,NeutralB,Left,406.00,882,410.50,No,57
MUTRIPB030BV1,1,59,412.00,2,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,413.00,1001,417.50,Yes,59
MUTRIPB030BV1,1,60,419.00,2,NeutralB,NeutralA,NeutralB,Left,NeutralB,Left,420.00,730,424.50,Yes,60
MUTRIPB030BV1,1,61,429.00,3,HappyB,AngryB,HappyB,Left,HappyB,Left,430.00,2346,434.50,Yes,100
MUTRIPB030BV1,1,62,436.00,3,HappyB,AngryB,HappyB,Left,AngryB,Right,437.00,2592,441.50,No,50
MUTRIPB030BV1,1,63,443.00,3,AngryB,HappyB,AngryB,Left,AngryB,Left,444.00,1770,448.50,Yes,67
MUTRIPB030BV1,1,64,450.00,3,HappyB,AngryB,HappyB,Left,HappyB,Left,451.00,1601,455.50,Yes,75
MUTRIPB030BV1,1,65,457.00,3,HappyB,AngryB,AngryB,Right,AngryB,Right,458.00,1458,462.50,Yes,80
MUTRIPB030BV1,1,66,464.00,3,HappyB,AngryB,AngryB,Right,AngryB,Right,465.00,1104,469.50,Yes,83
MUTRIPB030BV1,1,67,471.00,3,AngryB,HappyB,HappyB,Right,AngryB,Left,472.00,1058,476.50,No,71
MUTRIPB030BV1,1,68,478.00,3,AngryB,HappyB,HappyB,Right,HappyB,Right,479.00,561,483.50,Yes,75
MUTRIPB030BV1,1,69,485.00,3,HappyB,AngryB,HappyB,Left,HappyB,Left,486.00,1538,490.50,Yes,78
MUTRIPB030BV1,1,70,492.00,3,AngryB,HappyB,AngryB,Left,HappyB,Right,493.00,2104,497.50,No,70
MUTRIPB030BV1,1,71,499.00,3,HappyB,AngryB,HappyB,Left,HappyB,Left,500.00,850,504.50,Yes,73
MUTRIPB030BV1,1,72,506.00,3,HappyB,AngryB,HappyB,Left,HappyB,Left,507.00,993,511.50,Yes,75
MUTRIPB030BV1,1,73,513.00,3,AngryB,HappyB,HappyB,Right,HappyB,Right,514.00,961,518.50,Yes,77
MUTRIPB030BV1,1,74,520.00,3,AngryB,HappyB,AngryB,Left,HappyB,Right,521.00,521,525.50,No,71
MUTRIPB030BV1,1,75,527.00,3,HappyB,AngryB,AngryB,Right,AngryB,Right,528.00,545,532.50,Yes,73
MUTRIPB030BV1,1,76,534.00,3,HappyB,AngryB,AngryB,Right,HappyB,Left,535.00,1233,539.50,No,69
MUTRIPB030BV1,1,77,541.00,3,AngryB,HappyB,HappyB,Right,HappyB,Right,542.00,1456,546.50,Yes,71
MUTRIPB030BV1,1,78,548.00,3,AngryB,HappyB,HappyB,Right,AngryB,Left,549.00,753,553.50,No,67
MUTRIPB030BV1,1,79,555.00,3,AngryB,HappyB,HappyB,Right,HappyB,Right,556.00,697,560.50,Yes,68
MUTRIPB030BV1,1,80,562.00,3,HappyB,AngryB,HappyB,Left,HappyB,Left,563.00,1016,567.50,Yes,70
MUTRIPB030BV1,1,81,569.00,3,AngryB,HappyB,HappyB,Right,AngryB,Left,570.00,377,574.50,No,67
MUTRIPB030BV1,1,82,576.00,3,AngryB,HappyB,AngryB,Left,AngryB,Left,577.00,16,581.50,Yes,68
MUTRIPB030BV1,1,83,583.00,3,AngryB,HappyB,HappyB,Right,AngryB,Left,584.00,601,588.50,No,65
MUTRIPB030BV1,1,84,590.00,3,HappyB,AngryB,AngryB,Right,HappyB,Left,591.00,385,595.50,No,63
MUTRIPB030BV1,1,85,597.00,3,HappyB,AngryB,HappyB,Left,HappyB,Left,598.00,417,602.50,Yes,64
MUTRIPB030BV1,1,86,604.00,3,AngryB,HappyB,AngryB,Left,AngryB,Left,605.00,400,609.50,Yes,65
MUTRIPB030BV1,1,87,611.00,3,AngryB,HappyB,AngryB,Left,HappyB,Right,612.00,433,616.50,No,63
MUTRIPB030BV1,1,88,618.00,3,HappyB,AngryB,AngryB,Right,HappyB,Left,619.00,384,623.50,No,61
MUTRIPB030BV1,1,89,625.00,3,AngryB,HappyB,HappyB,Right,HappyB,Right,626.00,520,630.50,Yes,62
MUTRIPB030BV1,1,90,632.00,3,HappyB,AngryB,HappyB,Left,AngryB,Right,633.00,488,637.50,No,60
MUTRIPB030BV1,1,91,642.00,4,NeutralA,NeutralB,NeutralA,Left,NeutralA,Left,643.00,1752,647.50,Yes,100
MUTRIPB030BV1,1,92,649.00,4,NeutralA,NeutralB,NeutralA,Left,NeutralB,Right,650.00,1096,654.50,No,50
MUTRIPB030BV1,1,93,656.00,4,NeutralB,NeutralA,NeutralB,Left,NeutralA,Right,657.00,1784,661.50,No,33
MUTRIPB030BV1,1,94,663.00,4,NeutralA,NeutralB,NeutralA,Left,NeutralB,Right,664.00,1200,668.50,No,25
MUTRIPB030BV1,1,95,670.00,4,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,671.00,888,675.50,Yes,40
MUTRIPB030BV1,1,96,677.00,4,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,678.00,856,682.50,Yes,50
MUTRIPB030BV1,1,97,684.00,4,NeutralB,NeutralA,NeutralA,Right,NeutralB,Left,685.00,928,689.50,No,43
MUTRIPB030BV1,1,98,691.00,4,NeutralB,NeutralA,NeutralA,Right,NeutralB,Left,692.00,1112,696.50,No,38
MUTRIPB030BV1,1,99,698.00,4,NeutralA,NeutralB,NeutralA,Left,NeutralB,Right,699.00,456,703.50,No,33
MUTRIPB030BV1,1,100,705.00,4,NeutralB,NeutralA,NeutralB,Left,NeutralA,Right,706.00,600,710.50,No,30
MUTRIPB030BV1,1,101,712.00,4,NeutralA,NeutralB,NeutralA,Left,NeutralA,Left,713.00,688,717.50,Yes,36
MUTRIPB030BV1,1,102,719.00,4,NeutralA,NeutralB,NeutralA,Left,NeutralA,Left,720.00,671,724.50,Yes,42
MUTRIPB030BV1,1,103,726.00,4,NeutralB,NeutralA,NeutralA,Right,NeutralA,Right,727.00,888,731.50,Yes,46
MUTRIPB030BV1,1,104,733.00,4,NeutralB,NeutralA,NeutralB,Left,NeutralA,Right,734.00,1159,738.50,No,43
MUTRIPB030BV1,1,105,740.00,4,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,741.00,879,745.50,Yes,47
MUTRIPB030BV1,1,106,747.00,4,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,748.00,935,752.50,Yes,50
MUTRIPB030BV1,1,107,754.00,4,NeutralB,NeutralA,NeutralA,Right,NeutralB,Left,755.00,1655,759.50,No,47
MUTRIPB030BV1,1,108,761.00,4,NeutralB,NeutralA,NeutralA,Right,NeutralA,Right,762.00,815,766.50,Yes,50
MUTRIPB030BV1,1,109,768.00,4,NeutralB,NeutralA,NeutralA,Right,NeutralA,Right,769.00,535,773.50,Yes,53
MUTRIPB030BV1,1,110,775.00,4,NeutralA,NeutralB,NeutralA,Left,NeutralB,Right,776.00,903,780.50,No,50
MUTRIPB030BV1,1,111,782.00,4,NeutralB,NeutralA,NeutralA,Right,NeutralA,Right,783.00,815,787.50,Yes,52
MUTRIPB030BV1,1,112,789.00,4,NeutralB,NeutralA,NeutralB,Left,NeutralA,Right,790.00,901,794.50,No,50
MUTRIPB030BV1,1,113,796.00,4,NeutralB,NeutralA,NeutralA,Right,NeutralB,Left,797.00,735,801.50,No,48
MUTRIPB030BV1,1,114,803.00,4,NeutralA,NeutralB,NeutralB,Right,NeutralA,Left,804.00,407,808.50,No,46
MUTRIPB030BV1,1,115,810.00,4,NeutralA,NeutralB,NeutralA,Left,NeutralA,Left,811.00,767,815.50,Yes,48
MUTRIPB030BV1,1,116,817.00,4,NeutralB,NeutralA,NeutralB,Left,NeutralB,Left,818.00,567,822.50,Yes,50
MUTRIPB030BV1,1,117,824.00,4,NeutralB,NeutralA,NeutralB,Left,NeutralA,Right,825.00,1519,829.50,No,48
MUTRIPB030BV1,1,118,831.00,4,NeutralA,NeutralB,NeutralB,Right,NeutralB,Right,832.00,655,836.50,Yes,50
MUTRIPB030BV1,1,119,838.00,4,NeutralB,NeutralA,NeutralA,Right,NeutralA,Right,839.00,527,843.50,Yes,52
MUTRIPB030BV1,1,120,845.00,4,NeutralA,NeutralB,NeutralA,Left,NeutralA,Left,846.00,967,850.50,Yes,53
MUTRIPB030BV1,1,Task ended,852,13:53 04/07/2017
